word
penyebarannya
penuntut
menutupi
memasarkannya
menyerah
pengesahan
penyedia
memihak
mengomunikasikan
menyubsidi
mengalkulasi
menyejahterakan
menyegarkan
memerkosa
memerkarakan
pemerkosaan
menyurvei
menaati
menabrak
menyiasati
menabuh
menabung
menabur
menadah
menakdirkan
menafsirkan
menagih
menahun
menapis
menajamkan
menakar
menaksir
menalak
menali
menyimpulkan
menamatkan
menambal
menambang
menempel
menampung
menancapkan
menandai
menanduk
menandur
menapak
menarifkan
menakjubkan
menawarkan
menebalkan
menebang
menelepon
menelikung
menembak
menembang
menembok
menempa
menepuk
menerbangkan
meneror
meniadakan
menikam
menikung
menimbang
menindas
menindih
meninggi
meninju
menipis
menipu
meniru
meniti
menodong
memabrikkan
memacak
memacak-macak
memacakkan
memacari
memacik
memacu
memacuk
memacul
memada-madai
memadai
memadakan
memadami
memadamkan
memadan
memadan-madan
memadankan
memadat
memadati
memadatkan
memadu
memaes
memagar
memagari
memagarkan
memagas
memagut
memaha
memahamkan
memahat
memahitkan
memailitkan
memairi
memajaki
memajang
memajangkan
memajankan
memakai
memakaikan
memakal
memakati
memaket
memaketkan
memaksa
memaksa-maksa
memaksakan
memaku
memakuk
memakukan
memalak
memalam
memalang
memalangkan
memalarkan
memale
memalingkan
memalis
memaliskan
memalit
memalsu
memalsukan
memalu
memalun
memalunkan
memalut
memamerkan
memamitkan
memampang
memampangkan
memampas
memampat
memampatkan
memanah
memanahi
memanahkan
memanas
memanas-manasi
memanasi
memanaskan
memancal
memancang
memancangkan
memancar
memancarkan
memancarteruskan
memancit
memancit-mancitkan
memancung
memancur
memancurkan
memancut
memandai
memandai-mandai
memandaikan
memandakkan
memandangi
memandu
memandukan
memanen
memanggakkan
memanggang
memanggil-manggil
memanggilkan
memanggul
memanggung
memanggungkan
memangkah
memangkal
memangkalkan
memangkas
memangkatkan
memangkek
memangku
memangkung
memangkur
memangsakan
memanguk
memangur
memanitiai
memanjang
memanjang-manjangkan
memanjangkan
memanjat
memanjatkan
memanjingkan
memanjut
memanjut-manjut
memanjutkan
memantai
memantak
memantakkan
memantang
memantangkan
memantas
memantas-mantas
memantaskan
memantati
memantek
memantik
memantis
memantul
memantulkan
memantuni
memantunkan
memapah
memapak
memapan
memapani
memapar
memapas
memapras
memaraf
memarafrasakan
memarang
memarangkan
memarani
memarap
memaras
memarasit
memarih
memaripurnakan
memarit
memarkir
memarodikan
memaruh
memarun
memarut
memasang
memasangkan
memasok
memasokkan
memasrahkan
memasteurisasi
memasuk
memasung
memasungkan
mematah-matah
mematahkan
mematar
mematenkan
mematik
mematil
memating
mematok
mematokkan
mematri
mematrikan
mematroli
mematuk
mematuk-matuk
mematuki
mematung
mematungkan
mematut
mematut-matut
mematutkan
memauk
memaut
memautkan
memayah-mayahkan
memayahkan
memayang
memayet
memayungi
memayungkan
memecah
memecah belah
memecahbelahkan
memecahkan
memecakkan
memecal
memecat
memecatkan
memecut
memeda
memedang
memedaskan
memedihkan
memedomani
memedulikan
memegalkan
memegang
memegas
memegat
memejalkan
memejamkan
memeka
memekakkan
memekatkan
memekau
memekik
memekikkan
memeking
memekis
memekuk
memelan
memelana
memelankan
memelaspas
memelawa
memelesat
memeleset
memelesetkan
memelet
memeletek
memeliharakan
memelintir
memelintir-melintir
memelisit
memelitur
memelonco
memelopori
memeloroti
memelotot
memelototi
memeluki
memenasarankan
memenatkan
memencak-mencak
memencar
memencar-mencar
memencarkan
memencet
memencil
memencilkan
memenda
memendaki
memendam
memendamkan
memendar-mendarkan
memendek
memendekkan
memengap
memengapi
memengapkan
memengat
memenggal
memengkol
memengos
memeningkan
memenjara
memenjarakan
memenjuru
memensiun
memensiunkan
mementang
mementaskan
mementil
mementing
mementingkan
mementung
memepah
memepak
memepas
memepat
memeper
memepes
memepeti
memepetkan
memerahu
memerai
memeram
memerangahkan
memerangi
memerangkap
memeranjatkan
memerankan
memerap
memeras
memerawani
memerban
memercayakan
memercik
memercik-mercik
memercik-mercikkan
memerciki
memercikkan
memercit
memerengut
memereteli
memergoki
memergol
memerihkan
memerikan
memeriksai
memeringis
memeringkat
memerintah
memerintahi
memerisai
memerkarai
memerlahan
memerlahankan
memerli
memermak
memernis
memerogol
memerosok
memerosokkan
memerosot
memerosotkan
memersekoti
memersekusi
memerseni
memersenkan
memersepsikan
memersonifikasi
memersuasi
memertal
memertamakan
memeruk
memerukkan
memerum
memerun
memerusa
memeruti
memesamkan
memesan
memesani
memesankan
memesatkan
memesona
memesonai
memesonakan
memesong
memesongkan
memestakan
memesukkan
memetahkan
memetak-metak
memetakan
memetalkan
memetia
memetiakan
memetieskan
memetik
memetikan
memetiki
memetikkan
memeting
memetir-metir
memetuahkan
memiagamkan
memialangkan
memiang
memiara
memiat
memicakan
memicikkan
memicing
memicingkan
memicit
memidana
memidanakan
memidatokan
memidi
memihaki
memihakkan
memijah
memijahkan
memijak
memijakkan
memijar
memijar-mijar
memijarkan
memijat
memijit
memikat
memikir
memikir-mikir
memikir-mikirkan
memikiri
memikirkan
memikulkan
memilah
memilih-milih
memilihkan
memilin
memilin-milin
memilis
memiloti
meminang
meminang-minang
memincuk
meminda
memindah
memindahi
memindahtangankan
memindahtugaskan
memindai
meminggir
meminggiri
meminggirkan
memingit
memingsankan
meminjam
meminjami
meminjamkan
memintal
memintas
memintasi
memintaskan
memipihkan
memipil
memipis
memipiskan
memipit
memirau
memirik
memisah
memisah-misahkan
memisahkan
memisit
memistol
memita
memitar
memiting
memiuh
memiutangi
memiutangkan
memoces
memocok
memojok
memojokkan
memokoki
memokokkan
memokrolkan
memola
memolai
memoles
memolesi
memoleskan
memoligami
memolisikan
memolitikkan
memolok
memompa
memompakan
memompong
memondok
memondokkan
memondong
memondongi
memongahi
memongahkan
memontang-mantingkan
memonten
memopok
memopokkan
memopor
memopulerkan
memorahkan
memorak-perandakan
memorak-porandakan
memorot
memoroti
memoser
memosisikan
memositifkan
memotensikan
memotong
memotong-motong
memotongi
memotongkan
memotret
memuasakan
memuaskan
memublikasikan
memucat
memudar
memudarkan
memudikan
memudur
memuduri
memudurkan
memugar
memugari
memugarkan
memugas
memuingkan
memuisikan
memuja
memuja-muja
memuji
memujikan
memujuk
memujut
memukal
memukang-mukang
memukat
memukau
memukul
memukul rata
memukul-mukul
memukul-mukulkan
memukuli
memukulkan
memukulratakan
memulangi
memulangkan
memulas
memulasara
memulaukan
memulun-mulun
memulung
memulut
memumpun
memunahkan
memuncak
memuncaki
memuncakkan
memundi-mundi
memundi-mundikan
memunggah
memunggal
memunggung
memunggungi
memunggungkan
memunggur
memungkang
memungkasi
memungli
memungut
memunguti
memungutkan
memunjungi
memunjut
memuntal
memuntir
memuntung
memuntungkan
memupuh
memupuk
memupur
memupuri
memupurkan
memupus
memupuskan
memuput
memurukkan
memusakai
memusakakan
memusar
memusat
memusatkan
memusing
memusingkan
memusokan
memusut
memutar
memutar balik
memutar-mutar
memutarbalikkan
memutarkan
memuter
memutih
memutihkan
memutrakan
memutus
memuyengkan
memuyu-muyu
menabahkan
menabak
menabalkan
menabelkan
menabik
menabiri
menabligkan
menabok
menabrakkan
menabukan
menabulasi
menabun
menabungkan
menaburi
menaburkan
menadaburi
menadaburkan
menadahkan
menadbirkan
menafahus
menafakuri
menafakurkan
menafsir
menagak
menagak-nagak
menagan
menahani
menahankan
menahapkan
menaharkan
menahbiskan
menahkikkan
menahnik
menahui
menaja
menajak
menajam
menajin
menajinkan
menajuk
menakah
menakak
menakari
menakbirkan
menakdiskan
menakhlikkan
menakhsiskan
menakhtakan
menaki
menakik
menakjubi
menaklik
menakma
menakol
menakrifkan
menaksikan
menaksirkan
menakuk
menakung
menakur
menakurkan
menakut
menakut-nakuti
menakuti
menakwilkan
menakzimkan
menakzirkan
menala
menalakan
menalang
menalangi
menalikan
menalkinkan
menambah-nambahi
menambah-nambahkan
menambahi
menambak
menambalkan
menambangkan
menambari
menambat
menambuhkan
menambul
menambun
menambungi
menambunkan
menambus
menameng
menamengi
menampak
menampakkan
menampan
menampang
menampar
menampari
menamparkan
menampas
menampel
menampi
menampin
menampungkan
menamsilkan
menamu
menamui
menamyizkan
menanai
menanak
menanam
menanami
menanang
menancang
menancap
menandak
menandangi
menandaskan
menandemkan
menanding
menandingi
menandu
menandukkan
menanduskan
menangap
menangas
menanggali
menanggalkan
menanggam
menanggang
menanggap
menanggapkan
menanggar
menangguk
menanggul
menanggulangi
menanggungjawabi
menanggungkan
menangis
menangisi
menangiskan
menangkalkan
menangkapkan
menangkarkan
menangkaskan
menangkil
menangkis
menangkuk
menangkul
menangkup
menangkupkan
menangkuptelentangkan
menangsel
menanjak
menanjakkan
menanjul
menanjuli
menanjung
menanjur
menanjur-nanjur
menantang
menanwinkan
menanya
menanyai
menapai
menapak tilas
menapaki
menapakkan
menapaktilasi
menaplaki
menapuk
menapung
menapus
menarafkan
menarah
menarakan
menarang
menarbiahkan
menargetkan
menari
menarik-narik
menarikan
menarikhkan
menaris
menartil
menaruh
menaruhi
menaruhkan
menarung
menarungkan
menarupi
menasak
menasarufkan
menasdikkan
menashih
menashihkan
menasrifkan
menasyhidkan
menasyrihkan
menatah
menataki
menatang
menatap
menatapi
menatar
menatih
menating
menato
menauhidkan
menaul
menauliahkan
menauri
menautkan
menawaki
menawakkan
menawan
menawar
menawari
menayang
menayangbincangkan
menayangkan
meneaterkan
menebah
menebahkan
menebak
menebal
meneban
menebangi
menebar
menebari
menebarkan
menebas
menebasi
menebaskan
menebat
menebeng
menebengi
menebengkan
menebing
menebok
menebu-nebu
menebuk
menebus
meneduh
meneduhi
meneduhkan
menegah
menegahkan
menegang
menegangi
menegangkan
menegapkan
menegarkan
menegas
meneger
meneguhkan
meneguk
menegun
menegur
menegur-neguri
meneguri
meneja
menekak
menekang
menekap
menekapi
menekapkan
menekat
menekek
menekel
meneker
menekik
menekuk
menekukkan
menekunkan
menekur
menekuri
menekurkan
menelaah
menelabang
meneladan
meneladani
meneladankan
menelah
menelan
menelangkai
menelangkupkan
menelanjangi
menelanjangkan
menelantarkan
menelap
meneledorkan
menelegram
menelempap
menelengkan
menelentang
menelentangkan
menelik
menelinga
menelungkup
menelungkupkan
menelur
menelurkan
menelus
menelusuk
menelut
menelutut
menembaga
menembaki
menembakkan
menembangkan
menemberang
menembis
menembuk
menembung
menembusi
menemin
menempah
menempap
menempatkan
menempelak
menempelakkan
menempeleng
menempeli
menempelkan
menempias
menempikkan
menempil
menemplek
menemplok
menempohkan
menempong
menempuh
menempuhkan
menempulingi
menempur
menempurung
menemu
menemu duga
menemudugai
menemukenali
menenagai
menenang
menenarkan
menendang-nendang
memenendang-nendangkan
menendangi
menendangkan
menendas
menengadah
menengadahkan
menengahi
menengarai
menenggak
menenggala
menenggang
menenggangkan
menenggara
menenggek
menenggekkan
menenggelamkan
menengil
menengkar
menengkarapkan
menengkari
menengkarkan
menengkel
menengking
menengkurap
menengkurapkan
menengok
menengok-nengok
menengoki
menenok
menentang
menentangi
menentangkan
menenteng
menenteramkan
menentu
menentui
menenun
menenung
menepak
menepak-nepak
menepak-nepakkan
menepakkan
menepam
menepas
menepasi
menepat
menepati
menepatkan
menepek
menepekkan
menepi
menepik
menepikan
menepis
menepuk-nepuk
menepuk-nepukkan
menepukkan
menepung
menepungtawari
menera
menerajui
menerakakan
menerakan
meneral
menerampilkan
meneran
menerang
menerangi
menerangjelaskan
menerap
menerapi
meneratak
menerau
menerawang
menerbangi
menerbankan
meneriaki
meneriakkan
menerika
menerikkan
menerimakan
menerindili
menerjang
menerjangkan
menerjemahkan
menerjuni
menerjunkan
menerka
menerka-nerka
menerkam
menerkap
menerkup
menerkupkan
menerna
menernakkan
menerobos
menerok
meneroka
menerombol
meneropong
meneropongi
menerpa
menertibkan
menerumkan
menerungku
menerungkukan
menerus
meneruskan
menetak
menetakkan
menetal
menetalkan
menetap
menetapi
menetar
menetas
menetaskan
menetek
meneteki
menetekkan
menetes
menetesi
meneteskan
mengabari
mengabarkan
mengabat
mengabir
mengabit
mengabulkan
mengabung
mengabung-ngabung
mengaburkan
mengabut
mengabutkan
mengaca
mengacang
mengacangi
mengacaubalaukan
mengacaukan
mengacir
mengadas
mengader
mengadimkan
mengafani
mengafankan
mengafirkan
mengagumi
mengagumkan
mengail
mengais-ngais
mengaiskan
mengait
mengajangi
mengaji
mengajikan
mengakak
mengakap
mengakas
mengaki
mengakok
mengalai
mengalaikan
mengalawang
mengalengkan
mengalicau
mengalicaukan
mengalikan
mengalimantang
mengalimatkan
mengalkulasikan
mengalungi
mengalungkan
mengalutkan
mengalutmalutkan
mengamban
mengambi
mengambinghitamkan
mengamera
mengamit-ngamitkan
mengamitkan
mengampas
mengampung
mengamuflase
mengamus
mengamuskan
menganan
menganankan
mengancing
mengancingkan
mengandangkan
mengandar
mengandaskan
mengandidatkan
mengandul
mengandungi
mengandut
mengangeni
mengangkang
mengangkangi
mengangkangkan
menganji
mengansel
mengantang
menganvaskan
mengaoki
mengapalkan
mengaparkan
mengapas
mengapitalisasi
mengapitalisasikan
mengapitaliskan
mengapitalkan
mengapokkan
mengapsulkan
mengapteni
mengapur
mengaram
mengaramelkan
mengaramkan
mengarang-ngarang
mengarantina
mengarantinakan
mengarau
mengarbida
mengarbol
mengaret
mengarib
mengaribi
mengaribkan
mengarincang
mengartukan
mengartumerahkan
mengaru
mengaruniai
mengaruniakan
mengarut
mengaryakan
mengasadkan
mengasari
mengasarkan
mengasetkan
mengasidahkan
mengasih
mengasihani
mengasihi
mengasim
mengasrahkan
mengastrasi
mengasuskan
mengata
mengata-ngatai
mengatai
mengatalis
mengatalisasi
mengatalisit
mengatalogkan
mengategorikan
mengati
mengatrol
mengatup
mengatup-ngatupkan
mengatupkan
mengaulkan
mengausi
mengaut
mengaveling
mengaver
mengawal
mengawani
mengawatkan
mengawih
mengawin
mengawini
mengawinkan
mengayaikan
mengayakan
mengayau
mengayu
mengayuh
mengayuhkan
mengebal
mengebalkan
mengebas
mengebaskan
mengebat
mengebatkan
mengebiri
mengebunkan
mengebur
mengebut
mengebuti
mengecam
mengecambahkan
mengecekkan
mengeceng
mengecengkan
mengecewakan
mengecil
mengecilkan
mengecimus
mengecipir
mengecoh
mengecohkan
mengecu
mengecuali
mengecualikan
mengecup
mengecut
mengecutkan
mengedaikan
mengedang
mengedangkan
mengedau
mengedik
mengedikkan
mengedip
mengedip-ngedipkan
mengedipkan
mengeduk
mengedut
mengedutkan
mengejai
mengejam
mengejami
mengejamkan
mengejang
mengejangkan
mengejap
mengejapkan
mengejar
mengejar-ngejar
mengejarkan
mengejikan
mengejuju
mengejut
mengejut-ngejuti
mengejuti
mengejutkan
mengekah
mengekalkan
mengekang
mengekar
mengekarkan
mengekas
mengekeh
mengekek
mengeker
mengelabui
mengeladau
mengelah
mengelai
mengelai-ngelai
mengelam
mengelamini
mengelamkan
mengelana
mengelanjar
mengelantang
mengelapkan
mengelar
mengelarai
mengelaskan
mengelati
mengelebatkan
mengelebekkan
mengelebukan
mengelelotkan
mengelenggarakan
mengelepai
mengelepat
mengelepik-ngelepik
mengelepur
mengelesot
mengeletak
mengelibat
mengelih
mengelik
mengelikik
mengelilingi
mengelilingkan
mengelim
mengeling
mengelip-ngelip
mengelirukan
mengelis
mengelit
mengelitkan
mengelocak
mengelodan
mengelok
mengelola
mengelompok
mengelompokkan
mengelopak
mengelosok
mengelotok
mengeloyor
mengeluani
mengeluari
mengeluh
mengelukkan
mengelumuni
mengelupas
mengelupaskan
mengelupur
mengeluyur
mengemam
mengembang
mengembangbiakkan
mengembara
mengembarai
mengembari
mengembeng
mengembungkan
mengembur
mengemendang
mengemis
mengempa
mengempis
mengempiskan
mengempit
mengemplang
mengemu
mengemudi
mengemudikan
mengemuli
mengena
mengenali
mengenang
mengenangkan
mengencangkan
mengencani
mengencingi
mengencongkan
mengencreng
mengendalakan
mengendali
mengendanai
mengendur
mengendurikan
mengendurkan
mengengkeng
mengensel
mengental
mengentalkan
mengentarakan
mengentut
mengentuti
mengenyal
mengenyalkan
mengenyam
mengenyangkan
mengenyit
mengenyut
mengepah
mengepak
mengepak-ngepakkan
mengepakkan
mengepal
mengepal-ngepalkan
mengepalai
mengepalakan
mengepalkan
mengepang
mengepil
mengepilkan
mengeping
mengepit
mengeplak
mengepohkan
mengepot
mengepras
mengeprek
mengepris
mengepruk
mengepuh
mengepukkan
mengepulkan
mengepung
mengerabik
mengerabikkan
mengerabu
mengerahkan
mengeraikan
mengerakah
mengerakahi
mengerakali
mengeramasi
mengeramatkan
mengerangkeng
mengerapkan
mengeras
mengerasi
mengeraskan
mengerat
mengerawang
mengerbuk
mengercingkan
mengercitkan
mengerdil
mengerdilkan
mengerdomkan
mengerebok
mengerecengkan
mengerek
mengeremus
mengerenyot
mengerepas
mengerepes
mengeri
mengeriap
mengericau
mengerih
mengerikil
mengerikili
mengerikiti
mengering
mengeringatkan
mengeringi
mengeringkan
mengerinjang
mengerip
mengeriput
mengeriputkan
mengeris
mengerisik
mengerising
mengerit
mengeriting
mengeritingi
mengeritingkan
mengeritkan
mengerjakan
mengerjang
mengerjap
mengerjap-ngerjap
mengerkah
mengerkau
mengerlap
mengerling
mengerling-ngerling
mengerlip
mengernai
mengerneti
mengernyih
mengernying
mengernyit
mengernyitkan
mengernyut
mengerobek
mengerodong
mengerok
mengerokoti
mengeroncongkan
mengeropeng
mengeropos
mengerosi
mengerosong
mengeroyok
mengerpus
mengersik
mengertak-ngertakkan
mengertangkan
mengerubungi
mengerubuti
mengerucut
mengerucutkan
mengerudungi
mengeruh
mengeruhkan
mengeruk
mengerukkan
mengerukut
mengerukutkan
mengerul
mengerumit
mengerumukkan
mengerumuni
mengerumus
mengeruntungkan
mengerut
mengerutak
mengerutkan
mengesah
mengesahkan
mengesakkan
mengesalkan
mengesan
mengesang
mengesani
mengesankan
mengesat
mengesek
mengesel
mengesip
mengesumba
mengetam
mengetamkan
mengetatkan
mengeteki
mengeteng
mengetengi
mengetengkan
mengetesi
mengeti
mengetil
mengeting
mengetis
mengetok
mengetrok
mengetukkan
mengetulkan
mengiah
mengiahkan
mengialkan
mengias
mengiasi
mengiaskan
mengiat
mengibar-ngibarkan
mengibarkan
mengibas
mengibas-ngibas
mengibas-ngibaskan
mengibaskan
mengiblatkan
mengibul
mengibuli
mengicu
mengidung
mengidungkan
mengijing
mengikik
mengikir
mengikis
mengikiskan
mengilah
mengilah-ngilahkan
mengilan
mengilang
mengilap
mengilapkan
mengilat
mengilat-ngilatkan
mengilatkan
mengilau
mengilik-ngilik
mengilir
mengilokan
mengimbah
mengimpal
mengimpus
mengincah
mengincau
mengincup
menginikan
mengintil
mengipaikan
mengipas
mengipas-ngipas
mengipasi
mengipaskan
mengipratkan
mengira
mengira-ngira
mengira-ngirakan
mengirabkan
mengirai
mengiraikan
mengirap
mengirapkan
mengirikan
mengirimi
mengisa
mengisahkan
mengisar
mengisarkan
mengisas
mengisatkan
mengisik
mengisiki
mengisikkan
mengisruhkan
mengisut
mengisutkan
mengitar
mengitar-ngitar
mengitari
mengitarkan
mengitik
mengitik-ngitik
mengoagulasi
mengobarkan
mengobok
mengocak
mengocakkan
mengocar-ngacirkan
mengocok
mengocong
mengocongkan
mengocor
mengodekan
mengodifikasikan
mengodok
mengokang
mengokohkan
mengokol
mengokot
mengolaborasi
mengolaborasikan
mengomandani
mengomando
mengomandokan
mengombinasikan
mengomentari
mengomersialkan
mengomidikan
mengomisi
mengompakkan
mengompas
mengompensasi
mengompes
mengompilasikan
mengompori
mengompos
mengomposkan
mengompres
mengomputerisasi
mengomputerisasikan
mengomputerkan
mengomuniskan
mengonan
mengonde
mengondensasikan
mengondisikan
mengonferensikan
mengonfirmasikan
mengonfrontasi
mengonfrontasikan
mengongkong
mengononkan
mengonsentrasikan
mengonsep
mengonsepkan
mengonservasi
mengonsistenkan
mengonsistensi
mengonsolidasikan
mengonstatasi
mengonstatir
mengonstruksi
mengonsultasikan
mengontak
mengontaminasi
mengontan
mengonter
mengontrak
mengontrakkan
mengontraksikan
mengontraskan
mengontribusi
mengontrol
mengonvergensikan
mengonversi
mengonversikan
mengooptasi
mengoordinasi
mengoordinasikan
mengopek
mengopi
mengoprek
mengopyok
mengoral
mengorankan
mengorbankan
mengored
mengorek
mengorek-ngorek
mengoreksi
mengorelasikan
mengorting
mengorup
mengorupsi
mengosek
mengosongkan
mengota
mengotai
mengotak
mengotakan
mengotes
mengotori
mengotorkan
mengover
mengoyak-ngoyak
mengoyak-ngoyakkan
menguahi
menguahkan
menguakkan
mengualifikasikan
menguantifikasi
menguasakan
menguat
menguati
mengubak
mengubik
mengubit
mengubrakan
mengubui
mengubur
menguburkan
mengubus
mengucai
mengucak
mengucek-ngucek
mengucil
mengucilkan
mengucir
mengucup
mengucur
mengucuri
mengucurkan
mengudap
mengudeta
mengudian
mengudiankan
mengudung
mengudungkan
menguduskan
mengufurkan
menguis
mengujut
mengukuhi
mengukuhkan
mengukus
mengulak
menguliahi
menguliti
mengultur
mengultuskan
mengulub
mengulum
mengulum-ngulum
mengumai
mengumaikan
mengumalkan
mengumandang
mengumandangkan
mengumbah
mengumpar
mengumpul
mengumuhkan
mengunci
menguncikan
menguncup
menguncupkan
mengundai
mengungkang
mengungkung
menguning
menguningkan
menguntit
menguntiti
menguntum
mengunyah
mengunyah-ngunyah
mengunyahkan
mengupaskan
menguping
mengupingi
mengurang
mengurangkan
menguratori
mengurbankan
menguret
mengursus
mengursuskan
mengurung
mengusa
mengusal
mengusruk
mengusrukkan
mengusta
mengusuk
mengusutkan
menguti
mengutil
mengutub
mengutui
mengutuk
mengutuki
menguyup
menguyupkan
meniada
meniangpancangi
meniani
meniapkan
meniarap
meniarapkan
menidakkan
meniduri
menidurkan
meniga
menigari
menigas
menika-nika
menikai
menikamkan
menikas
menikus
menilang
menilap
menilik
menimang
menimang-nimang
menimangkan
menimba
menimbal
menimbali
menimbang-nimbang
menimbangi
menimbangkan
menimbau
menimbel
menimbrung
menimbuk
menimbul
menimbun
menimbun-nimbun
menimbuni
menimbunkan
menimbus
menimbusi
menimpakan
menimpang
menimpang-nimpangkan
menimpangkan
menimpuk
menimpuki
menimur
menindakkan
menindan
menindik
meninggali
meninggalkan
meninggam
meninggikan
meninggung
meningkah
meningkahi
meningkap
meningkar
meningkat-ningkat
meninjukan
menintai
meninting
menipiskan
meniris
meniriskan
menirus
menisik
menisiki
menitah
menitah-nitah
menitahkan
menitar-nitarkan
menitik
menitikberatkan
menitiki
menitikkan
menitip
menitir
menitis
menitiskan
meniup
meniup-niup
meniupkan
meniwahkan
menobak
menodongkan
menogan
menogelkan
menohok
menohokkan
menohorkan
menokak
menokoh
menokohi
menokohkan
menokok
menokong
menolakkan
menoleh
menolehkan
menoleransi
menolok
menomang
menombak
menombaki
menomboki
menonggak
menonggokkan
menongkah
menongkat
menongkatkan
menongkrong
menongkrongi
menongol
menonjok
menonjol
menonjol-nonjolkan
menonjolkan
menonton
menontonkan
menopek
menopengi
menopikkan
menoreh
menorpedo
menotal
menotok
menoyor
menua
menuahi
menuahkan
menuai
menuakan
menual
menuam
menuami
menuang
menuangi
menuangkan
menuani
menuankan
menuanrumahi
menuas
menuba
menubai
menubikan
menubruk
menubrukkan
menubuhkan
menuding-nuding
menudingkan
menuduh
menuduhkan
menudung
menudungi
menudungkan
menugal
menugalkan
menugasi
menugaskan
menugaskaryakan
menugu
menuguri
menuhankan
menuil
menuilkan
menujah
menujahkan
menujuh bulan
menujuh hari
menujuhbulani
menujui
menujukan
menukai
menukam
menukang
menukangi
menukar
menukari
menukarkan
menukas
menukasi
menukik
menukikkan
menukul
menulahi
menulang
menulangi
menulari
menularkan
menulikan
menulis
menulisi
menuliskan
menulup
menumang
menumangkan
menumbalkan
menumbang
menumbangkan
menumbuh
menumbuhi
menumbuk
menumbukkan
menumis
menumisi
menumpah-numpahkan
menumpahi
menumpahkan
menumpang
menumpangi
menumpangkan
menumpangsarikan
menumpas
menumpaskan
menumpat
menumpatkan
menumpil
menumplakkan
menumpu
menumpuk
menumpukan
menumpukkan
menumpul
menumpulkan
menumpur
menumpurkan
menunangi
menunangkan
menunas
menunasi
menunda-nunda
menundakan
menunduk
menunduk-nunduk
menundukkan
menundung
menungau
menunggak
menunggalkan
menunggang
menunggangi
menunggangkan
menungganglanggangkan
menunggik
menunggikkan
menungging
menunggingkan
menunggui
menunggukan
menunggul
menungkai
menungkul
menungkup
menungkupkan
menungkus
menunjal
menunjam
menunjang
menunjangkan
menunjuki
menuntaskan
menuntun
menuntung
menuntungkan
menunu
menunukan
menurap
menurbakan
menuriang
menuris
menurun
menuruni
menurunkan
menurus
menuruskan
menuruti
menurutkan
menusir
menusuk
menusuk-nusuk
menusuk-nusukkan
menusukkan
menutuh
menutuk
menutuli
